Date,Price,Open,High,Low,Change %,days
7/3/2012,1.2607,1.2584,1.263,1.2559,0.17%,3262
7/4/2012,1.2523,1.2605,1.2607,1.2507,-0.67%,3263
7/5/2012,1.2393,1.2527,1.2539,1.2363,-1.04%,3264
7/6/2012,1.2288,1.2392,1.2403,1.226,-0.85%,3265
7/9/2012,1.2319,1.2271,1.2325,1.2256,0.25%,3266
7/10/2012,1.2252,1.2317,1.2336,1.2235,-0.54%,3267
7/11/2012,1.2239,1.2252,1.2298,1.2213,-0.11%,3268
7/12/2012,1.2198,1.2239,1.225,1.2167,-0.33%,3269
7/13/2012,1.2252,1.2197,1.2258,1.2161,0.44%,3270
7/16/2012,1.2273,1.2255,1.2291,1.2174,0.17%,3271
7/17/2012,1.2294,1.2273,1.2317,1.2188,0.17%,3272
7/18/2012,1.2284,1.2296,1.2307,1.2216,-0.08%,3273
7/19/2012,1.228,1.2284,1.2322,1.2228,-0.03%,3274
7/20/2012,1.2157,1.2279,1.2283,1.2144,-1.00%,3275
7/23/2012,1.2115,1.2119,1.2146,1.2069,-0.35%,3276
7/24/2012,1.206,1.2116,1.2138,1.2041,-0.45%,3277
7/25/2012,1.2159,1.206,1.2172,1.2052,0.82%,3278
7/26/2012,1.2283,1.2159,1.233,1.2117,1.02%,3279
7/27/2012,1.2319,1.2283,1.239,1.2241,0.29%,3280
7/30/2012,1.226,1.234,1.234,1.2224,-0.48%,3281
7/31/2012,1.2304,1.2262,1.233,1.2247,0.36%,3282
8/1/2012,1.2226,1.2304,1.2338,1.2218,-0.63%,3283
8/2/2012,1.218,1.2224,1.2405,1.2132,-0.38%,3284
8/3/2012,1.2387,1.218,1.2394,1.2166,1.70%,3285
8/6/2012,1.2401,1.2379,1.2444,1.2341,0.11%,3286
8/7/2012,1.2401,1.2401,1.2442,1.2375,0.00%,3287
8/8/2012,1.2365,1.2401,1.2403,1.2327,-0.29%,3288
8/9/2012,1.2306,1.2367,1.2388,1.2266,-0.48%,3289
8/10/2012,1.229,1.2306,1.2317,1.2239,-0.13%,3290
8/13/2012,1.2332,1.228,1.2374,1.226,0.34%,3291
8/14/2012,1.2322,1.2332,1.2386,1.2316,-0.08%,3292
8/15/2012,1.2289,1.2322,1.2344,1.2263,-0.27%,3293
8/16/2012,1.2355,1.2292,1.2374,1.2256,0.54%,3294
8/17/2012,1.2334,1.2355,1.2382,1.2288,-0.17%,3295
8/20/2012,1.2344,1.2344,1.2369,1.2294,0.08%,3296
8/21/2012,1.2472,1.2347,1.249,1.2342,1.04%,3297
8/22/2012,1.2528,1.2473,1.254,1.2431,0.45%,3298
8/23/2012,1.2564,1.2528,1.2591,1.2524,0.29%,3299
8/24/2012,1.2513,1.2563,1.2569,1.2483,-0.41%,3300
8/27/2012,1.25,1.2511,1.2536,1.2489,-0.10%,3301
8/28/2012,1.2565,1.2498,1.2576,1.2464,0.52%,3302
8/29/2012,1.2529,1.2565,1.2574,1.2517,-0.29%,3303
8/30/2012,1.2506,1.2531,1.2565,1.2488,-0.18%,3304
8/31/2012,1.2577,1.2506,1.2638,1.2493,0.57%,3305
9/3/2012,1.2594,1.2567,1.2611,1.2556,0.14%,3306
9/4/2012,1.2567,1.2593,1.263,1.2557,-0.21%,3307
9/5/2012,1.2601,1.2567,1.2626,1.2502,0.27%,3308
9/6/2012,1.2631,1.2603,1.2652,1.2562,0.24%,3309
9/7/2012,1.2816,1.2631,1.2818,1.2626,1.46%,3310
9/10/2012,1.2759,1.2807,1.2813,1.2755,-0.44%,3311
9/11/2012,1.2855,1.2757,1.2872,1.2754,0.75%,3312
9/12/2012,1.29,1.2855,1.2937,1.2816,0.35%,3313
9/13/2012,1.2989,1.29,1.3002,1.2857,0.69%,3314
9/14/2012,1.3127,1.299,1.3171,1.298,1.06%,3315
9/17/2012,1.3117,1.3127,1.317,1.3083,-0.08%,3316
9/18/2012,1.3048,1.3118,1.3122,1.3028,-0.53%,3317
9/19/2012,1.3048,1.3046,1.3086,1.2992,0.00%,3318
9/20/2012,1.2969,1.3049,1.306,1.292,-0.61%,3319
9/21/2012,1.298,1.2969,1.3047,1.2954,0.08%,3320
9/24/2012,1.2931,1.2981,1.299,1.289,-0.38%,3321
9/25/2012,1.29,1.2933,1.2973,1.2887,-0.24%,3322
9/26/2012,1.2872,1.2899,1.2913,1.2835,-0.22%,3323
9/27/2012,1.2914,1.2871,1.2929,1.2828,0.33%,3324
9/28/2012,1.2858,1.2912,1.2959,1.2837,-0.43%,3325
10/1/2012,1.2889,1.2859,1.294,1.2803,0.24%,3326
10/2/2012,1.292,1.2888,1.2969,1.288,0.24%,3327
10/3/2012,1.2906,1.2919,1.2938,1.2877,-0.11%,3328
10/4/2012,1.3018,1.2905,1.3032,1.2901,0.87%,3329
10/5/2012,1.3034,1.3018,1.3072,1.2993,0.12%,3330
10/8/2012,1.297,1.303,1.3036,1.2936,-0.49%,3331
10/9/2012,1.2885,1.297,1.2991,1.2858,-0.66%,3332
10/10/2012,1.2875,1.2885,1.2914,1.2835,-0.08%,3333
10/11/2012,1.2927,1.2875,1.2954,1.2826,0.40%,3334
10/12/2012,1.295,1.2927,1.2992,1.2921,0.18%,3335
10/15/2012,1.295,1.2957,1.298,1.2891,0.00%,3336
10/16/2012,1.3054,1.295,1.3062,1.2943,0.80%,3337
10/17/2012,1.3119,1.3054,1.3141,1.3053,0.50%,3338
10/18/2012,1.3066,1.3119,1.3129,1.3055,-0.40%,3339
10/19/2012,1.3022,1.3065,1.3078,1.3012,-0.34%,3340
10/22/2012,1.306,1.3013,1.3085,1.3011,0.29%,3341
10/23/2012,1.2986,1.306,1.3077,1.2952,-0.57%,3342
10/24/2012,1.2974,1.2986,1.2999,1.2921,-0.09%,3343
10/25/2012,1.2934,1.2973,1.3024,1.2926,-0.31%,3344
10/26/2012,1.2942,1.2934,1.2959,1.2883,0.06%,3345
10/29/2012,1.2904,1.2948,1.2967,1.2885,-0.29%,3346
10/30/2012,1.2959,1.2904,1.2986,1.2887,0.43%,3347
10/31/2012,1.296,1.2961,1.3023,1.2946,0.01%,3348
11/1/2012,1.2942,1.2959,1.2982,1.2923,-0.14%,3349
11/2/2012,1.2837,1.2942,1.2952,1.282,-0.81%,3350
11/5/2012,1.2797,1.2812,1.2843,1.2767,-0.31%,3351
11/6/2012,1.2814,1.2795,1.2828,1.2763,0.13%,3352
11/7/2012,1.2771,1.2813,1.2877,1.2735,-0.34%,3353
11/8/2012,1.2747,1.2771,1.2782,1.2718,-0.19%,3354
11/9/2012,1.2709,1.2747,1.279,1.2689,-0.30%,3355
11/12/2012,1.271,1.2712,1.2742,1.2698,0.01%,3356
11/13/2012,1.2704,1.2709,1.2728,1.2662,-0.05%,3357
11/14/2012,1.2736,1.2706,1.2778,1.27,0.25%,3358
11/15/2012,1.278,1.2736,1.2803,1.2717,0.35%,3359
11/16/2012,1.2744,1.278,1.2788,1.2689,-0.28%,3360
11/19/2012,1.2813,1.2739,1.2822,1.2731,0.54%,3361
11/20/2012,1.2818,1.2813,1.283,1.2765,0.04%,3362
11/21/2012,1.2829,1.2817,1.2833,1.2734,0.09%,3363
11/22/2012,1.2883,1.2828,1.2902,1.2826,0.42%,3364
11/23/2012,1.2976,1.2883,1.2992,1.2868,0.72%,3365
11/26/2012,1.2973,1.2972,1.2985,1.2943,-0.02%,3366
11/27/2012,1.2945,1.297,1.301,1.2915,-0.22%,3367
11/28/2012,1.2953,1.2944,1.2956,1.288,0.06%,3368
11/29/2012,1.2978,1.2952,1.3014,1.2938,0.19%,3369
11/30/2012,1.2986,1.2978,1.3028,1.2969,0.06%,3370
12/3/2012,1.3054,1.2984,1.3077,1.2972,0.52%,3371
12/4/2012,1.3094,1.3053,1.3109,1.3045,0.31%,3372
12/5/2012,1.3068,1.3095,1.3128,1.3061,-0.20%,3373
12/6/2012,1.2968,1.3068,1.3088,1.2949,-0.77%,3374
12/7/2012,1.2927,1.2969,1.2974,1.2881,-0.32%,3375
12/10/2012,1.2941,1.2901,1.2947,1.2879,0.11%,3376
12/11/2012,1.3006,1.2942,1.3016,1.2929,0.50%,3377
12/12/2012,1.3074,1.3007,1.3098,1.2994,0.52%,3378
12/13/2012,1.3078,1.3074,1.3102,1.3041,0.03%,3379
12/14/2012,1.3163,1.3079,1.3175,1.3067,0.65%,3380
12/17/2012,1.3165,1.319,1.3192,1.3144,0.02%,3381
12/18/2012,1.323,1.3164,1.3239,1.3155,0.49%,3382
12/19/2012,1.3228,1.323,1.331,1.3222,-0.02%,3383
12/20/2012,1.3244,1.3228,1.3297,1.3189,0.12%,3384
12/21/2012,1.3188,1.3245,1.3255,1.3159,-0.42%,3385
12/24/2012,1.3186,1.3188,1.3234,1.3167,-0.02%,3386
12/25/2012,1.3183,1.3184,1.3208,1.317,-0.02%,3387
12/26/2012,1.3224,1.3183,1.3255,1.317,0.31%,3388
12/27/2012,1.3236,1.3225,1.3285,1.3201,0.09%,3389
12/28/2012,1.3216,1.3236,1.3258,1.3167,-0.15%,3390
12/31/2012,1.3196,1.3214,1.3236,1.3173,-0.15%,3391
1/1/2013,1.3205,1.3194,1.322,1.318,0.07%,3392
1/2/2013,1.3186,1.3205,1.3302,1.3157,-0.14%,3393
1/3/2013,1.3048,1.3187,1.3192,1.3046,-1.05%,3394
1/4/2013,1.3069,1.3048,1.3091,1.2999,0.16%,3395
1/7/2013,1.3117,1.3072,1.3121,1.3018,0.37%,3396
1/8/2013,1.3083,1.3116,1.3142,1.3058,-0.26%,3397
1/9/2013,1.3064,1.3081,1.3096,1.3037,-0.15%,3398
1/10/2013,1.3271,1.3065,1.3273,1.3039,1.58%,3399
1/11/2013,1.3344,1.3272,1.3366,1.3248,0.55%,3400
1/14/2013,1.3383,1.334,1.3404,1.3334,0.29%,3401
1/15/2013,1.3304,1.3382,1.3394,1.3268,-0.59%,3402
1/16/2013,1.329,1.3304,1.3325,1.3257,-0.11%,3403
1/17/2013,1.3377,1.3291,1.339,1.3271,0.65%,3404
1/18/2013,1.3319,1.3377,1.3403,1.3281,-0.43%,3405
1/21/2013,1.3314,1.3321,1.3333,1.33,-0.04%,3406
1/22/2013,1.3321,1.3312,1.3373,1.3268,0.05%,3407
1/23/2013,1.3318,1.3321,1.3356,1.3265,-0.02%,3408
1/24/2013,1.3376,1.3319,1.3394,1.3287,0.44%,3409
1/25/2013,1.3462,1.3377,1.3481,1.335,0.64%,3410
1/28/2013,1.3456,1.3464,1.3478,1.3424,-0.04%,3411
1/29/2013,1.3493,1.3455,1.3498,1.3415,0.27%,3412
1/30/2013,1.3568,1.3491,1.3588,1.3481,0.56%,3413
1/31/2013,1.3579,1.3567,1.3594,1.354,0.08%,3414
2/1/2013,1.364,1.3577,1.3712,1.3572,0.45%,3415
2/4/2013,1.3514,1.3642,1.3659,1.3504,-0.92%,3416
2/5/2013,1.3584,1.3514,1.3599,1.3459,0.52%,3417
2/6/2013,1.3523,1.3584,1.3598,1.3495,-0.45%,3418
2/7/2013,1.3396,1.3521,1.3577,1.3369,-0.94%,3419
2/8/2013,1.3365,1.3398,1.3431,1.3354,-0.23%,3420
2/11/2013,1.3407,1.3359,1.3428,1.3325,0.31%,3421
2/12/2013,1.3454,1.3406,1.3476,1.3365,0.35%,3422
2/13/2013,1.3453,1.3453,1.3521,1.3426,-0.01%,3423
2/14/2013,1.3361,1.3451,1.3456,1.3314,-0.68%,3424
2/15/2013,1.3363,1.3363,1.3394,1.3306,0.01%,3425
2/18/2013,1.3352,1.3357,1.3377,1.3321,-0.08%,3426
2/19/2013,1.3388,1.3352,1.3397,1.3329,0.27%,3427
2/20/2013,1.3281,1.3387,1.3434,1.327,-0.80%,3428
2/21/2013,1.3189,1.3283,1.3291,1.3161,-0.69%,3429
2/22/2013,1.319,1.319,1.3247,1.3146,0.01%,3430
2/25/2013,1.3062,1.3175,1.3319,1.3047,-0.97%,3431
2/26/2013,1.3062,1.3062,1.3121,1.3018,0.00%,3432
2/27/2013,1.3139,1.306,1.3148,1.3041,0.59%,3433
2/28/2013,1.3056,1.3138,1.3163,1.3051,-0.63%,3434
3/1/2013,1.3022,1.3055,1.3102,1.2967,-0.26%,3435
3/4/2013,1.3026,1.3018,1.3032,1.2982,0.03%,3436
3/5/2013,1.3051,1.3026,1.3077,1.3009,0.19%,3437
3/6/2013,1.2967,1.3053,1.3072,1.2963,-0.64%,3438
3/7/2013,1.3106,1.2967,1.3121,1.2967,1.07%,3439
3/8/2013,1.3006,1.3107,1.3136,1.2957,-0.76%,3440
3/11/2013,1.3045,1.2999,1.3054,1.298,0.30%,3441
3/12/2013,1.3034,1.3044,1.3076,1.2992,-0.08%,3442
3/13/2013,1.2961,1.3034,1.3065,1.2923,-0.56%,3443
3/14/2013,1.3005,1.2961,1.3033,1.2911,0.34%,3444
3/15/2013,1.3076,1.3005,1.3109,1.2999,0.55%,3445
3/18/2013,1.2956,1.2959,1.2997,1.2882,-0.92%,3446
3/19/2013,1.2883,1.2957,1.2971,1.2845,-0.56%,3447
3/20/2013,1.2933,1.2881,1.2978,1.2854,0.39%,3448
3/21/2013,1.2898,1.2932,1.2956,1.288,-0.27%,3449
3/22/2013,1.2988,1.2898,1.3011,1.2889,0.70%,3450
3/25/2013,1.2852,1.2972,1.3049,1.283,-1.05%,3451
3/26/2013,1.2861,1.2852,1.289,1.2828,0.07%,3452
3/27/2013,1.278,1.2862,1.2868,1.275,-0.63%,3453
3/28/2013,1.2816,1.278,1.2845,1.2755,0.28%,3454
3/29/2013,1.282,1.2816,1.2839,1.2793,0.03%,3455
4/1/2013,1.2849,1.2814,1.2868,1.2771,0.23%,3456
4/2/2013,1.282,1.2847,1.2879,1.2809,-0.23%,3457
4/3/2013,1.2851,1.282,1.2865,1.279,0.24%,3458
4/4/2013,1.2936,1.2849,1.295,1.2746,0.66%,3459
4/5/2013,1.299,1.2936,1.3041,1.29,0.42%,3460
4/8/2013,1.3009,1.2975,1.3039,1.2963,0.15%,3461
4/9/2013,1.3082,1.3008,1.3104,1.3004,0.56%,3462
4/10/2013,1.307,1.3082,1.3123,1.3052,-0.09%,3463
4/11/2013,1.3103,1.3069,1.3139,1.3044,0.25%,3464
4/12/2013,1.3112,1.3098,1.3127,1.3037,0.07%,3465
4/15/2013,1.3036,1.3134,1.3135,1.3023,-0.58%,3466
4/16/2013,1.3178,1.3034,1.3203,1.3028,1.09%,3467
4/17/2013,1.303,1.3177,1.3203,1.3003,-1.12%,3468
4/18/2013,1.3052,1.3031,1.3098,1.3022,0.17%,3469
4/19/2013,1.3052,1.305,1.3129,1.3046,0.00%,3470
4/22/2013,1.3067,1.3079,1.3094,1.3015,0.11%,3471
4/23/2013,1.2999,1.3066,1.3085,1.2973,-0.52%,3472
4/24/2013,1.3016,1.2998,1.3035,1.2955,0.13%,3473
4/25/2013,1.3013,1.3013,1.3094,1.2989,-0.02%,3474
4/26/2013,1.3028,1.3013,1.3049,1.2992,0.12%,3475
4/29/2013,1.31,1.3032,1.3117,1.3028,0.55%,3476
4/30/2013,1.3167,1.3098,1.3186,1.3056,0.51%,3477
5/1/2013,1.318,1.3169,1.3245,1.3161,0.10%,3478
5/2/2013,1.3064,1.318,1.3216,1.3037,-0.88%,3479
5/3/2013,1.3115,1.3065,1.316,1.3035,0.39%,3480
5/6/2013,1.3076,1.3115,1.3143,1.3054,-0.30%,3481
5/7/2013,1.3079,1.3075,1.3133,1.3068,0.02%,3482
5/8/2013,1.3152,1.3079,1.3196,1.3072,0.56%,3483
5/9/2013,1.3043,1.3154,1.318,1.3011,-0.83%,3484
5/10/2013,1.2993,1.3042,1.3051,1.2936,-0.38%,3485
5/13/2013,1.2976,1.2957,1.2999,1.2942,-0.13%,3486
5/14/2013,1.292,1.2976,1.303,1.2916,-0.43%,3487
5/15/2013,1.2887,1.2919,1.2943,1.2843,-0.26%,3488
5/16/2013,1.2882,1.2886,1.293,1.2846,-0.04%,3489
5/17/2013,1.2839,1.2881,1.289,1.2796,-0.33%,3490
5/20/2013,1.2883,1.2811,1.2902,1.2803,0.34%,3491
5/21/2013,1.2906,1.2883,1.2934,1.2841,0.18%,3492
5/22/2013,1.2858,1.2906,1.3,1.2833,-0.37%,3493
5/23/2013,1.2936,1.2857,1.2956,1.2821,0.61%,3494
5/24/2013,1.2932,1.2938,1.2998,1.2906,-0.03%,3495
5/27/2013,1.2932,1.2928,1.2951,1.2917,0.00%,3496
5/28/2013,1.2856,1.2929,1.2951,1.2849,-0.59%,3497
5/29/2013,1.2941,1.2857,1.298,1.284,0.66%,3498
5/30/2013,1.305,1.294,1.3063,1.2934,0.84%,3499
5/31/2013,1.2999,1.3053,1.3063,1.2947,-0.39%,3500
6/3/2013,1.3076,1.2983,1.3108,1.2955,0.59%,3501
6/4/2013,1.3081,1.3077,1.3104,1.3043,0.04%,3502
6/5/2013,1.3094,1.3081,1.3115,1.3053,0.10%,3503
6/6/2013,1.3247,1.3095,1.3306,1.3075,1.17%,3504
6/7/2013,1.3223,1.3246,1.3285,1.3191,-0.18%,3505
6/10/2013,1.3257,1.3207,1.327,1.3177,0.26%,3506
6/11/2013,1.3315,1.3257,1.3318,1.3232,0.44%,3507
6/12/2013,1.3337,1.3314,1.3361,1.3266,0.17%,3508
6/13/2013,1.3375,1.3336,1.3391,1.3278,0.28%,3509
6/14/2013,1.3347,1.3375,1.3376,1.3294,-0.21%,3510
6/17/2013,1.3369,1.3342,1.3382,1.3317,0.16%,3511
6/18/2013,1.3394,1.3368,1.3416,1.3325,0.19%,3512
6/19/2013,1.3295,1.3392,1.3415,1.326,-0.74%,3513
6/20/2013,1.322,1.3296,1.3303,1.3163,-0.56%,3514
6/21/2013,1.3123,1.3219,1.3254,1.3099,-0.73%,3515
6/24/2013,1.3119,1.3117,1.3146,1.306,-0.03%,3516
6/25/2013,1.3085,1.3118,1.3151,1.3064,-0.26%,3517
6/26/2013,1.3012,1.3081,1.3088,1.2984,-0.56%,3518
6/27/2013,1.3037,1.3013,1.3058,1.3001,0.19%,3519
6/28/2013,1.301,1.3037,1.3105,1.2992,-0.21%,3520
7/1/2013,1.3064,1.3006,1.3067,1.3001,0.42%,3521
7/2/2013,1.2979,1.3065,1.308,1.2964,-0.65%,3522
7/3/2013,1.3009,1.2978,1.3032,1.2923,0.23%,3523
7/4/2013,1.2913,1.3009,1.3024,1.2883,-0.74%,3524
7/5/2013,1.2832,1.2913,1.2918,1.2807,-0.63%,3525
7/8/2013,1.287,1.2825,1.2883,1.2809,0.30%,3526
7/9/2013,1.2781,1.287,1.2899,1.2755,-0.69%,3527
7/10/2013,1.2976,1.2781,1.2985,1.2765,1.53%,3528
7/11/2013,1.3096,1.298,1.3204,1.2965,0.92%,3529
7/12/2013,1.3068,1.3097,1.3103,1.3,-0.21%,3530
7/15/2013,1.3062,1.3066,1.3085,1.2994,-0.05%,3531
7/16/2013,1.3162,1.3062,1.3175,1.3052,0.77%,3532
7/17/2013,1.3125,1.3161,1.3177,1.3084,-0.28%,3533
7/18/2013,1.311,1.3125,1.3128,1.3066,-0.11%,3534
7/19/2013,1.3142,1.311,1.3154,1.3087,0.24%,3535
7/22/2013,1.3186,1.3142,1.322,1.3131,0.33%,3536
7/23/2013,1.3224,1.3186,1.3241,1.3165,0.29%,3537
7/24/2013,1.3201,1.3222,1.3256,1.3176,-0.17%,3538
7/25/2013,1.3277,1.3199,1.3296,1.3165,0.58%,3539
7/26/2013,1.3279,1.3277,1.3297,1.3252,0.02%,3540
7/29/2013,1.3262,1.3276,1.3297,1.3241,-0.13%,3541
7/30/2013,1.3263,1.3262,1.3302,1.3234,0.01%,3542
7/31/2013,1.3302,1.3264,1.3346,1.3215,0.29%,3543
8/1/2013,1.3207,1.3301,1.3311,1.3197,-0.71%,3544
8/2/2013,1.3283,1.3207,1.3295,1.319,0.58%,3545
8/5/2013,1.3258,1.3274,1.3302,1.3232,-0.19%,3546
8/6/2013,1.3306,1.3258,1.3325,1.3245,0.36%,3547
8/7/2013,1.3337,1.3307,1.3347,1.3266,0.23%,3548
8/8/2013,1.3382,1.3338,1.3403,1.3329,0.34%,3549
8/9/2013,1.3343,1.338,1.3391,1.3333,-0.29%,3550
8/12/2013,1.33,1.334,1.3346,1.3278,-0.32%,3551
8/13/2013,1.3262,1.3299,1.3317,1.3233,-0.29%,3552
8/14/2013,1.3256,1.3262,1.3279,1.3239,-0.05%,3553
8/15/2013,1.3348,1.3256,1.3365,1.3207,0.69%,3554
8/16/2013,1.3329,1.3346,1.338,1.331,-0.14%,3555
8/19/2013,1.3335,1.3328,1.3376,1.3316,0.05%,3556
8/20/2013,1.3417,1.3336,1.3453,1.3323,0.61%,3557
8/21/2013,1.3357,1.3416,1.3428,1.3335,-0.45%,3558
8/22/2013,1.3356,1.3355,1.3375,1.3299,-0.01%,3559
8/23/2013,1.3382,1.3356,1.341,1.3333,0.19%,3560
8/26/2013,1.3369,1.3382,1.3394,1.3356,-0.10%,3561
8/27/2013,1.3393,1.3368,1.34,1.3324,0.18%,3562
8/28/2013,1.334,1.3393,1.3399,1.3306,-0.40%,3563
8/29/2013,1.3241,1.3339,1.3344,1.3219,-0.74%,3564
8/30/2013,1.3222,1.3243,1.3256,1.3175,-0.14%,3565
9/2/2013,1.3192,1.3234,1.3238,1.3184,-0.23%,3566
9/3/2013,1.317,1.3191,1.3198,1.3138,-0.17%,3567
9/4/2013,1.3209,1.3171,1.322,1.3156,0.30%,3568
9/5/2013,1.312,1.3207,1.3223,1.311,-0.67%,3569
9/6/2013,1.318,1.3119,1.3189,1.3104,0.46%,3570
9/9/2013,1.3255,1.3169,1.3281,1.3159,0.57%,3571
9/10/2013,1.3268,1.3255,1.3276,1.323,0.10%,3572
9/11/2013,1.3312,1.327,1.3327,1.3245,0.33%,3573
9/12/2013,1.3299,1.331,1.3326,1.3261,-0.10%,3574
9/13/2013,1.3294,1.3299,1.3323,1.3255,-0.04%,3575
9/16/2013,1.3334,1.3306,1.3386,1.3296,0.30%,3576
9/17/2013,1.3359,1.3334,1.3371,1.3326,0.19%,3577
9/18/2013,1.3522,1.3359,1.3542,1.3338,1.22%,3578
9/19/2013,1.353,1.3521,1.3569,1.35,0.06%,3579
9/20/2013,1.3524,1.3531,1.355,1.3498,-0.04%,3580
9/23/2013,1.3493,1.3546,1.3556,1.3479,-0.23%,3581
9/24/2013,1.3474,1.3493,1.3519,1.3464,-0.14%,3582
9/25/2013,1.3526,1.3473,1.3538,1.3461,0.39%,3583
9/26/2013,1.3489,1.3526,1.3529,1.3471,-0.27%,3584
9/27/2013,1.3522,1.3487,1.3565,1.3473,0.24%,3585
9/30/2013,1.3526,1.348,1.3557,1.3468,0.03%,3586
10/1/2013,1.3526,1.3528,1.359,1.3517,0.00%,3587
10/2/2013,1.3579,1.3527,1.3609,1.3509,0.39%,3588
10/3/2013,1.3618,1.3577,1.3646,1.3576,0.29%,3589
10/4/2013,1.3558,1.3618,1.3632,1.3538,-0.44%,3590
10/7/2013,1.3582,1.3556,1.3592,1.3542,0.18%,3591
10/8/2013,1.3573,1.3583,1.3609,1.3558,-0.07%,3592
10/9/2013,1.3524,1.3573,1.3605,1.3486,-0.36%,3593
10/10/2013,1.352,1.3524,1.3546,1.3488,-0.03%,3594
10/11/2013,1.3542,1.3519,1.3582,1.3517,0.16%,3595
10/14/2013,1.3561,1.3544,1.3598,1.3542,0.14%,3596
10/15/2013,1.3523,1.3561,1.3571,1.3479,-0.28%,3597
10/16/2013,1.3535,1.3523,1.3567,1.3472,0.09%,3598
10/17/2013,1.3676,1.3535,1.3681,1.3514,1.04%,3599
10/18/2013,1.3685,1.3674,1.3704,1.3659,0.07%,3600
